look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Hazy golden-orange with visible effervescence, a creamy white head, good retention, and streaky lacing.  Smells of ripe banana, clove, hay, dried apricot, pear, apple skin, honeydew melon, and toast.  The taste follows the nose. Banana and dried apricot upfront, followed by toast and cracker, apple, pear, lemon, honeydew melon, green grape, hay and clove. A hint of sweetness throughout, but finishes dry and spicy.  The feel is medium-plus-ish, highly carbonated like champagne, providing a prickling and pillowy sensation that quickly rolls across the palate and disappears into dryness.  A sensational American saison! One of the OG American saisons, this stands up to the test of the time. Phenomenal stuff.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Appearance: Golden, white head, sparse bubbles.    Smell: Belgian yeast, a bit spicy.    Taste: Follows the smell. Big time Belgian yeast, spices, slight bitterness at the end.    Mouthfeel: Light and well carbonated.    Overall: Solid saison. Nothing crazy, no defects.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 - look is gold with a nice long lasting thick microfoam head  -smell is sweet tartness with some wheat and yeast notes  -a sweeter wheat beer but not so simple, some light dark fruit notes with a lot of sweet tartness   - over carbonated for my taste but it does not take away from this beer  -first beer of this style i have tried and have to say i am pretty impressed, a more earthy strong pale ale but balanced and smooth   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 Pours gold in color with immaculate head retention and lacing. Sweet cloves from the yeast profile come to the nostrils, along with hints of citrus. Sweet buttery and spicy flavors come through on the palate. In the end I'm left with a dry palate that brings out the ABVs. I'm not a huge fan of yeasty belgians but this one is well balanced and stacks up very nicely to others I've had.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 |  overall: 4 
look: 4.25 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pours a dark cloudy yellow. Two finger head. Smell is grainy with dark fruit. Taste is sweet malt with Belgian yeast with notes of mangoand prune. Spicy pepper finish with a bit of clove. Some hop bitterness. Mouthfeel is medium in body. Overall an amazing saison and well done to belgian character !   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 I like the mouthfeel. The spice isn't overwhelming. Cloudiest beer I've had in a while. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Big white foamy crown. Golden color, lots of bubbles and a little cloudy. Typical saison: peppery aroma and flavor. Medium-full mouthfeel. 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Murky golden haze. Scent is a bit of orange and white pepper. Taste has hints of these, though more lemon than orange and a touch of clove. Nice crisp mouthfeel.     I had had this a few times about 15years ago and had somehow had just forgotten about it. Glad I rediscovered it. It's a tasty, complex yet really drinkable beer.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 12oz bottle poured into a Hennepin chalice.    A: Pilsner-esque appearance. Sunny golden color, great clarity, three fingers of large-bubbled and rocky white head. Great retention.    S: Yeasty and spicy. Peppery, orange peel, ginger. Powdery yeast is pervasive. Slight medicinal/clove scent. Some oily, grassy, and herbal hops. Grainy and toasty malts.     T: Yeasty up front. Powdery and musty. Ginger and a peppery zing cut through. Some sweet and oily orange peel. Spicy and oily hops. Lemony. Pithy and herbal at times too. Hints of alcohol. A tad medicinal. Tropical esters. Very dry. Bone dry and herbal finish.    M: Light bodied. High attenuation. Frothy and airy feel. Deeply crisp with acutely prickling carbonation.    O: An outside the box take on a saison. It's big and it's spiced liberally. The ginger, coriander, and orange peel are all noticeable. It hides its potency easily, and the dryness and crispness of it make it very refreshing and easy to drink. Perfectly balanced too. A standout brew. Ommegang' recommended pairings are sushi and Asian dishes. This is spot on.   
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Crisp and clear, really solid farmhouse. My favorite Ommegang, with Gnomegang a close second 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Appearance: A slightly hazy gold, with carbonation still very visible through the haze. It poured with a beautiful 2 and a half finger head that retained very well throughout.    Smell: Very clearly a Belgian. Lots of spice and flora on the nose, and very inviting.    Taste: Delicious. A very well-balanced saison, combining the spiciness of the Belgian yeast with light citrus notes (mandarin oranges) and a nice dry finish.    Fell: Very well-carbonated and easy to drink. The moderate ABV level is well-hidden by the complex yet approachable flavors presented in the beer.    A delicious example of an American saison. Very easy to drink, yet still complex enough to provide you something to mull over if yo want to.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.5 I'd make love to this beer, if I could. 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 4.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 750ml poured into a Waterford Crystal Esprit Goblet as my girlfriend looked on with amusement.    a: a finger and a half of white fluffy head that looked as though it was spooned in rather than poured. Pale, semiclear golden color beer. Excellent head retention and sexy lacing.    s: I started to smell this beer as it poured...a spicy honey and muted grain aroma.    t: Lots of different flavors here...reminds me of a convalescent. Lemon, honey and clove with just enough alcohol and a peppery nuttiness finishes.    mf: A little more than medium in body with yeast bits as I let some in the pour. Very smooth with good carbonation.    o: A very complex brew. And a very nice beer to go with homemade pretzels. And a good reason to break out the crystal.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.25 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.5 huge,lingering, foamy white head. lightly carbonated with a yellow/green color. looks sexy in my Houblon Chouffe ipa tripel flute. Has the per verbal "funk" smell, with cloves and "spices". Some alcoholic comes through too. Great flavor for this style. Banana candy, sour mash, and lemons dominate. Great balance and carbonation. Drinks all too well.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 Citrusy with hints of cloves and banana. Booze becomes more apparent as it warms. Very dry finish. Decent beer, reminds me of Duvel. 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 12oz : tulip    Pours a hazy golden with some yeast particles floating throughout. Thick, foamy white head with good retention.    Spicy, phenolic yeast notes in both the aroma and taste. Alcohol comes through just a bit in the taste.    Medium-full body with foamy carbonation.    A well done saison, alcohol came through a bit more than I prefer, but still quite tasty.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from bottle into wine glass. Poured super cloudy light-orange, with 2in head of billowing white. Strong notes of orange zest and Lemon bread. Carbonation flirts with your tongue as you taste, and leaves you with a sweet clean palette afterwards. Very refreshing. Still learning saisons, but this is a very specific but delicious and refreshing beer nonetheless.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Saw this was one of the top 50 beers in Zymurgy last year and figured I would give it a try.    A - Slightly cloudy bright golden almost orange. Cloudy with a huge pillowy white head with good lacing.    S - Initially the Belgian phenolic is strong but accompanied by a light grainy and sweet aroma. There is some lemon and vanilla also trying to mix together. The high carbonation also makes it seem like a tart champagne.     T - Pretty soft and complex flavors with the Belgian clove character up front. Also has subtle hints of spice and light lemon tartness that come through. There's a sweet malty/grain flavor that sits in the middle of the palate. The finish is clean and a Belgian tone that is pretty tasty.    M - Light mouth-feel. Has light carbonation. light body make this brew refreshing with a soft finish that is balanced.     Overall, this is the best Saison I've ever had. Definitely not my favorite style but it is very drinkable and is a great segway beer into autumn from a summer of drinking session IPAs and summer shandys. I wouldn't try to clone it and not in my top 50 but if you like Belgian beers I would definitely recommend this one.    Glass- Chalice   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 Tasty! Need I say more...bitterness was on point... 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 From a single into a cervoise    A: huge 3 finger puffy white head, hazy pale gossamer gold  S: white pepper, peach, lemon, yeasty banana and clove, some other spice that I can't quite identify  T: grain and yeast on the front, tingling from the pepper, at the end I get a little strawberry mixed in with the other flavors from the nose. Lots of interesting stuff and quite harmonious. minimal funkiness.  M: tart, high carbonation, good body for the style, dry at the end,   
look: 4 | smell: 4.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 750ml corked bottle poured into a pint glass.  L: Straw yellow.   A touch cloudy.  White, meringue like head that lingers a while.  S: Lemon/citrus scent.  T: Tastes like lemonade with strong fruity esters.  Ends with a slight bitterness, like orange zest.  F: Body is medium to thin.  Highly carbonated which complements the tartness.  O: I'm drinking this after lunch, outdoors, on a day that is 84F. This really hits the spot!   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.5 | taste: 2.5 | feel: 3.5 | overall: 3.25 Not my style... Wife loves it 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 |  overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 1pt. 9.4oz [750ml] corked and caged brown bottle     Bottled on 8/7/2013 - best by 8/2015    Ommegang Hennepin Farmhouse Saison poured out into my tulip glass a cloudy/hazy bright golden hue. Atop sat a 2-finger white fluffy head that had good staying power and formed numerous collars of foam while consuming. Fine carbonation bubbles rushed to the top - champagne like.    The nose is fruity, peppery and yeasty. The taste is of light fruit; orange peel, candy sugar, spicy and peppery. Mouth feel is creamy with fizzy carbonation that tickles the palate. The ale finishes a little dry.    Hennepin is very drinkable and a fine brew from a top shelf brewer Ommegang.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from 12 oz. bottle to snifter glass.    A: Hazy yellow golden, very active carbonation keeps a thick white head at the top.  S: Yeast, clove, citrus notes, sweet malt.  T: Sweet. Light malt is embellished by savory spices of clove, ginger, and cinnamon. Strong notes of lemongrass and orange as well. Alcohol is hidden, and gives depth to the beer. Heavy carbonation.  M: Medium. Carbonated.  O: Reminds me of a blue moon, but much better. Spicy and flavorful. Will definitely get again.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Pours a light straw yellow with a very fizzy head. The smell has a bit of spice up front but settles into yeast and fresh bread with some light citrus. The taste was very nice, almost champagne like with hints of banana as well as fresh baked bread. The feel was a bit overly fizzy but it was a great beer overall. Would highly recommend.   
look: 2.75 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.25 Champagne like highly carbonated pale pilsner pour with light fruits & spices. The palate and finish is very dry. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 2.5 | taste: 5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 A - The golden body is clear, with extensive carbonation forming into a swirl of bubbles and movement. The head is huge, white and tight, breaking down slowly to a cap that remains. Lacing is present and robust.    S - The nose is of white grapes and limestone, with a spicy peppery kick. Undertones of lemon and acidity.    T - Like the nose, the grape is the primary fruit note, but we also get apples and lemons, too. The middle offers some sweetness, honey and spices. The close offers the minerality, a touch of earth and stone, along with a subtle sweet note and continued lemony sourness.    M - Carbonation, though visible, is mild on the tongue. The dryness in the close keeps the sweetness earlier from taxing the palate. The result is a very pleasant feel that is extraordinary for the taste and ABV.    O - This is an exceptionally well crafted farmhouse ale, that uses its yeast and malt to good advantage. Ranks among the best brewed on this side of the Atlantic, and remains quite approachable.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured into cuvee from 750 ml  Bottled 4/2014..........Best by 4/2016    L-yellow straw colored. fairly clear, nice carbonated bubbles rising from the glass, big foamy white head that just sits at the top of the glass..........good retention..........no significant lacing as the foam slides down the glass    S-faint aromas of saison yeast, herbal spices, banana, pear, clove, lemon..........    T-none of the flavors shine bright for me on this one..........notes of lemon, some of the yeast, esters seem muted, getting some of the spiciness, faint pear........ a bit of a metallic taste that lingers and coats the mouth    F-light bodied, crisp from carbonation, dry finish    O-somewhat disappointed in this one today as I had this beer before and thought it was great but just not living up to my memory..........maybe the palate is off today.........does improve with each sip but something just isn't working for me on this one   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 Moderate to high carbonation. The head is white, thick, and holds up well. moderate lacing. Pours turbid. Golden in color. Sexiest beer I've encountered thus far. Citrus, light bodied, and flavorful.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Refreshing crisp and flavorful. My favorite ommegang beer. 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.5 Fresh 12oz bottle serve in a Belgian tulip glass.     Appearance: pale and light gold with a full and firm head. Beautiful Belgian lace.     Nose: lemon, Belgian yeast, spicy, fruity    Taste: light and fruity, spicy and classic, sweet, breast, yeast, complex malt    Overall: nice farmhouse ale. I really enjoy Ommegang ales and look forward to trying more.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3.25 Not a big fan of Farmhouse Saisons I guess. Smelled and tasted like yeast. 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 Exceptional saison. Another great ommegang brew. Pours light yellow with a relatively heavy top. Drinks very easy, and at 7.7% alc/vol they mask the strength well. Can clearly smell the sweet orange peel but it's the taste that's gonna keep me coming back. Until I find one to better it, the Hennepin is my new go-to saison   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Pours a hazy golden color, two finger tall fluffy but fast fading off-white head settles to a thin ring, trails a few streaks of lace down the glass. Smell: pear, pepper, lightly grassy and lemony, with notes of unripe banana and something a bit oddly vegetal (like sprouting garlic). Checking the label I've never realized how many extras they throw in... don't see any expected offenders, but there is that odd out of place note. Taste: boozed ripe pear, mild whole-grain-bread graininess, lemon peel, significantly peppery with some really mild orange-ginger mix in the finish. Initially slick then fast growing carbonation hits, gets to be a little too much, then fades slowly into a crisp-ish but not dry, and slightly sticky, finish. Packaged 3/14, best by 3/16. This was my first "saison" many years ago and it's definitely an enjoyable beer... throttle up the gravity a bit and it's a killer BSPA... but for the style it advertises it's not great, and very reliant on the adjuncts.   
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 Even the beers from Ommegang that aren't outstanding are still worlds better than the same brews from a lot of other brewers. Ommegang just brews with magic, and the Hennepin is evidence of that: pretty pale color, fruitful, but not too sweet taste, and a smooth finish. Great beer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 Beautiful appearance. Hazy gold with a resilient white head. Faint citrusy smell. Taste has a nice subtle tartness to it. Citrus notes with a metallic aftertaste.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 APPEARANCE - A bit opaque, 2-finger head that dissipates, light. No lacing.    AROMA/SCENT - Hops, fruit.    TASTE - Hops, malts, bitter, nutty, pine.    MOUTHFEEL/PALATE/TEXTURE - Good carbonation, dry, clean, light, effervescent, crisp, refreshing.    VALUE - $9.99 for an 25 oz. bottle - good buy.    OVERALL/DRINKABILITY - Label indicates coriander, ginger, and orange peel, but the flavorings are very mild.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Very enjoyable. One of my new favorites! 
look: 4 | smell: 3 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 A better than average saison, but just barely. 
look: 4.5 | smell: 2 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 This beer is a little sour not my favorite 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.5 
