look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 Pours bright golden color with a small head that dissipated quickly.  The aroma is very citrusy, primarily orange with grassy and piney notes being a bit overpowered.  The flavor is citrusy, grassy with a nice dry finish. It is a bit watery, but what else would you expect out of a session IPA.  Overall, I'm glad I tried this. It is sort of a classic, and a great deal at $2 s stovepipe. it's not my favorite, but it's very good for what it is.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 Great for what it is : a hop driven session beer. Nice herbal and citrusy presence well balanced with the pale malts presence. Soft carbonation and oily mouthfeel.   This time I get what session ipa means because it's definitely not an apa   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 This beer pours a bright golden color that is transparent with the slightest bit of chill haze. Very active carbonation. The head is two fingers, rocky and slightly off white. Retention is solid and there is just a few spots of lacing.    Smell is piney, citrus, herbal and earthy. Citrus flavors including orange and grapefruit are much more noticable when the beer is agitated.    Taste is similar, but kind of muted. All the flavors from the smell are there, but it just seems like there isn't much to it.    Feel is light, smooth and slightly watery. Suprisingly not as crisp as I thought from the huge head and many bubbles constantly rising to the top of the glass.    Overall this is a good beer. Sessions aren't really my thing and this is no exception. Decent for what it is, but I'd reach for a pale ale over almost any session and this is no exception.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Slightly hazy, amber in color. Thin, foamy head with streak lacing. The aroma is very light. Orange zest and caramel malt. Some grass, fruit, and herbal notes. The flavor follows suit. Grapefruit and pine hops with caramel malt. Crisp, with a dry finish. A well balanced and flavorful session style IPA.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.25 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 On tap at Pints Ale House.     A light crystal clear IPA with a mild hoppy flavor and a crisp clean feel. 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 Slightly-hazed clear golden color with three fingers of off-white head that leave thick lacing. Muted aroma of pine, grass, melon and faint white pepper. Light tasting, with just a hint of crackery malt, and then a weak mix of the same hop flavors from the nose with some muted citrus, too. Definitely very sessionable, but not a ton to hold my interest beyond being a thirst quencher.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Very floral, grassy, very good! 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 Bottle... Golden colour with a creamy and persistent white head... Aromas of ripe fruit, grass, some orange... Taste hops, slightly spiced, citrus, grass... Mouth: full body, bitter and persistent, an IPA in session's shoes... bitter, medium and dry final   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4.25 For the style, which I consider more of a pale ale since that is basically a session IPA by nature, I believe this beer is the best. It has a great bit of citrus, with mild malt flavor. It is super crushable and a great beer when you just want to take it a little easy. Again, I consider this the best one in this style. Founders is my go to when I don't know what I want since they produce high quality beer.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 3.75 | feel: 2.75 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 Pours a hazy gold with nice foamy head and decent lacing. Smells of citrus, hops, and some floral notes. Taste is very nice, very solid citrusy hops with some floral mixed in. Also getting a decent pine hit with a mild grapefruit dryness. Very nice feel and just a solid IPA, would sip these any time of year.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 4 Purchased December, 2016, Founders All Day IPA looks and tastes good. The 4.7 alcohol content is an asset when I want a beer well before bedtime, and the price is competitive. Poured cold from a can into a thin walled glass. The initial hop aroma is good and strong; the color is rich amber. The beer develops a fairly thick, lasting white head. Taste is satisfying, with a tilt toward fruity, bitter hoppiness. Moderate lacing as the glass is emptied.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Love it. From same town. Able to demolish mass quantities. Tastes rad. Good job. Canal St Br foreva! 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 pretty decent sesh 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 This beer was my first session IPA. It was delicious! I bought a 6 pack of these, believing I wouldn't be disappointed by something that said "IPA" in the title. And disappointed I wasn't. However, the cans I got were very over carbonated. When I opened up the can, and later I found every can did this, beer rose to the top real quick and spilled over. Messy, sticky. I was not pleased with that. I told Founders and they compensated with really cool merchandise! So, to the beer itself  Appearance: pours a typical IPA amber, touch lighter maybe. Overcarbonated as it was, I was able to pour a reasonable head on it.   Aroma: Citrusy and tropical fruits.   Taste: Follows the nose with some pleasant malt sweetness. Balanced. My favorite type of IPA  Overall: It's delicious. It has a good citrusy tropical punch with a balance of malts on the front. Balanced IPA's are the way to go!  Update: I've been I'm search of my go to beer for over a year. After trying this beer, then trying others and then revisiting this beer, I think I found my go to with this one. It's just well balanced and my friends and family that aren't IPA fans love it. Keeping it in the fridge will be a must   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Poured from 19.2oz bottle into Spiegelau IPA glass. Canned on April 27th 2017. A bit old and a revisit so let's see here.     L: Clear gold, with an off-white two finger head that has moderate retention.     S: Gentle aroma, light citrus note of grapefruit with some nice floral notes. Super light aroma of malt.     T: Again very light flavors, citrus and floral with some herbal backnotes as well. Definitely a Session IPA. This is better than when I had it last and probably because my palate has changed.     F: Light, crisp and semi-dry.     O: Much better than last time, which was quite some time ago. I like this.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This is a very good and well balanced IPA, there is a nice color as well as a nice hop presence without being to bitter. It is also a low ABV beer, so you could drink more than one. Overall a very good IPA   
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 This is a good tasting and balanced IPA. It's not the best I've every had, but it is certainly a good experience. Despite its low ABV, it surpasses Goose and Redhook IPAs in my tongue's humble opinion.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 This beer is one of the most drinkable ipa's I've ever had. It has a strong hop punch but with only a 42 ibu it is easy to drink and well balanced. Pours a cloudy light amber orange with a light head. Highly recommended   
look: 5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 I didn't like this 1st time around but poured in a Stella glass this beer isn't bad. Not my beer of choice as I like high abv IPA's but for those who don't this beer's for you   
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Nice light yellow to orange pour. The nose is of light floral and light citrus peal. Taste of light citrus and as little bit of tropical fruit. Thin mouthfeel but it is a session and very easy drinking. I enjoyed this one.   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 Summer weight IPAs shouldn't work. Somehow, Founders All Day IPA is one that does. But when the leaves start changing, I stop drinking  L: Much lighter than a typical IPA but would never be mistaken for Bud  S: Yep, there's hops in there. Some, anyway.  T: Took some getting used to, honestly. Initially thought it tasted like an IPA-flavored light beer. Eventually came into its own, though. Skillfully made.  O: If the only think you don't like about summer is that it isn't IPA weather, give this a try. It's weird, but it works.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 Poured into a glass.    Clear orange hue.     Minimal off-white head; almost no lace.     Mango & orange nose.     Thin mouthfeel.     Light citrus flavor, light hop bite. Slight macro aftertaste, but not overpowering. Decent.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4.25 Not the most spectacular IPA but for a 4.70 ABV, it's solid, probably the best of the low ABV IPA's I've had. The color was yellow with a tint of orange. A nice half inch white head that remained for a while after pouring. There were aromas of pine that is fresh and earthy. The flavors were more mild. Malt sweetness is medium and the hop bitterness comes in quickly but not assertively. Mild citrus and mild pine. It has a light bodied mouthfeel but not as low as I expected. This will definitely be my next beer of choice on the next outing trip.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 I'm not an IPA fan but this is pretty easy. The grapefruit, pine and fizz are subdued. I would say this is a good 'starter' IPA. 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 5 | feel: 4 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Picked up a 15 pak of this to session. True and on point very drinkable and solid ipa flavor without the ABV wallop. Smell is a nice piney and citrusy note. Taste is mild up front hop bite with pine and grapefruit. An easy drinking IPA light of sorts for whe you want to pound beers but stay straight. Like it says on the can though "drink responsibly because they don't serve Founders in the clink"   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.25 | overall: 4 L:  -pours a clear golden-orange with a small,foamy,white head  -low to medium carbonation visible  -small particles visible  S:  -grapefruit,orange,tangerines,pine,mango,passionfruit,papaya  T:  -Follows the nose  -medium bitterniss for the style  F:  -medium carbonation  -light body  O:  Very good Pale Ale   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 355ml bottle poured into a pint glass.    Slight hazy in texture and dark gold in color, thick frothy white head builds up and stands with good retention before slowly sinking to thin everlasting foamy sheet on the surface, plenty of sticky lacing web and patch appeared along the glass-side.    Loads of hoppy goodness with notes of citrus, kaffir lime, floral, resin, pine, and somewhat earthy yet grassy while malt is also there with notes of sweet breadiness and caramel.    Nice hoppy flavor with notes of juicy citrus, pine, oily resiny, there is a bit spicy also. Malt establishes as a flavor canvas with a sweet breadiness while it is hop again in later stage to wrap up all the things with a clean bitterness at the end.    Light to medium body with smooth mouthfeel from its lively carbonation, the feeling is crisp and refreshing, dry and clean finish.    Really go direct and not complex in order to be sessionable, anyway, it does not compromise in the part of hop. It still has vivid and lively hop character in both aroma and flavor.   
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2 Basically a pilsner marketed as an IPA, which I find annoying. I tried 6 session IPAs recently, including Founders All Day IPA, and five of them tasted like pilsners. The sixth was more larger than anything else. The information below pertains to Founders.    A - Golden and clear  S - Slight hop aroma with citrus notes present  T - Vaguely hoppy  M - Heavy on carbonation  O - I rated this low because of the apparent marketing ploy to get IPA lovers to drink pilsner-style beers.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Average IPA from a real good brewery. 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 What a great session IPA!  A- clear copper color, thin head  S- piney hops  T- piney, floral hops, wonderful  M- medium bodied  D- very good. I could drink a ton of these.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 On tap at at On the Border Eastvale on 08/20/16. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Yes!!! A great tasting beer in my favourite style that I can enjoy all day and not be sleeping by 8pm. Happy man. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 Founders All Day IPA. 12oz can, served in a clear plastic cup. Packaged 05/31/16 19:24:03    Appearance: Mostly clear golden amber with just a bit of haze. 1/8” Thick rocky off-white head with sheets and fine strands of persistent lacing.     Smell: Faint citrus aroma. Surprisingly not very aromatic.     Taste: Nicely bitter. Classic pine and grapefruit bitterness up front, and an equal amount of bitterness at the end. Malt for balance is nearly non-existent, or at least I’m not tasting it much.     Mouthfeel: Good carbonation, a bit spicy and prickly. Some hop oils sticking to the teeth.     Overall / Drinkability: While I enjoy hops, I find this one is not “all day” for me. I need a bit more malt balance and less of the strong pine/citrus hop profile. It’s good, but it’s not great. While only 4.7% ABV, not what I would call sessionable either. One is enough. It did go well with Indian food though.   
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.25 On tap at Bonds Tavern. Despite being a true Founders fan, I was wholly not impressed by their take on a session beer. Unassuming, golden hue with mild hop presence in both the nose and taste. Although sessionable, this would not be my brew of choice to drink all day.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3 | feel: 4 | overall: 3 Not enough hop profile to be an IPA. Though the taste is good, there isn't enough for me! It's basically a pale ale. This one is good for people who don't like hops, and want something easy drinking. 15 pack for $20 is hard to beat too!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pours golden, smells of berries. There is a dry bitterness from the get go, but it finishes with some welcome earthy-ness. This is one of those tastes good enough but not thinking too much about it kind of beers. It is exactly what it was made to be.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 4 | taste: 3.25 | feel: 2.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 3.5 | overall: 4.5 
look: 5 | smell: 2 | taste: 1 | feel: 3.5 | overall: 2.25 holy shit i'm not an ipa person. 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3 | taste: 4 | feel: 4.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 Founders All Day IPA  Look: straw, or golden color with tons of carbonation and a large off white fluffy head. I noticed there was not alot of lacing. In fact not much at all. That is kind of odd for an IPA.  Nose: Citrusy hops, lighter malts, grassy  Taste: Kind of the same as the smell. The hops are there and you can tell they are somewhat citrusy, but it is pretty light in flavor. I have had it on tap and it tasted better. This was out of the bottle. The aftertaste is the same as some of the IPA's, but it is just so much weaker and less bitter. If you wanna sit there and sip beers this is the one for you. Maybe good for someone transitioning from lagers to pale ales. It tastes more like a regular pale ale.   Mouth feel: very light, crisp, thin and refreshing.   Overall: It is more like a regular pale ale than an IPA and would be good if you can't hang with the strong hops bitterness of the real IPA's.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3 | feel: 2.75 | overall: 2.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 I have decided that this is the official beer of Summer 2016. It's great on a hot day after being active in the outdoors. Very refreshing, with mild hops bitterness that is not overpowering.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 smells blandly hoppy, vague citrus with no distinguishing notes. the profile of this beer is really, really watery - hopped san pellegrino. there's a malt flavor similar to something like the Oscar blues ipa, and the aftertaste is dominated by this sticky dryness. if not for the lingering malt this might have been a serviceable cookout beer, but as it is I would rather have the cheap local lager alternative.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 The light heavyweight champion of the world, your Session IPA champ - All Day IPA. A gorgeous pour and blast of hop aroma prelude a poundable session IPA that has defined a genre.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 5 | feel: 3 | overall: 5 Awesomely drinkable all day...got the name right! 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.5 Great session beer. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.75 | overall: 3.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
